ID,Active,Reference,Mammals - Acute Oral LD50 mg/kg BW/day,Mammals - Acute Oral <>,Quality Barometer - Mammals Acute,Mammals - Short Term Dietary NOEL mg/kg,Mammals - Short Term Dietary NOEL ppm diet,Mammals - STD <>,Quality Barometer - Mammals Short Term,Birds - Acute LD50 mg/kg,Birds - Acute <>,Quality Barometer - Birds Acute,Birds - Short term Dietary LC50/LD50,Birds - Dietary <>,Birds - Dietary Units,Quality Barometer - Birds Dietary,Fish - Acute 96hr LC50 mg/l,Fish - Acute <>,Quality Barometer - Fish Acute,Fish - Chronic 21d NOEC mg/l,Fish Chronic - <>,Quality Barometer - Chronic Fish,Aquatic Invertebrates - Acute 48hr EC50 mg/l,Aquatic Invertebrates - <>,Quality Barometer - Aq invertebrates Acute,Aquatic Invertebrates - Chronic 21d NOEC mg/l,Aquatic Invertebrates Chronic <>,Quality Barometer - Aq Invertebrates Chronic,Aquatic Crustaceans - Acute 96hr LC50 mg/l,Aquatic Crustaceans - <>,Quality Barometer - Aq Crustaeans,Aquatic Plants - Acute 7d EC50 mg/l,Aquatic Plants - <>,Quality Barometer - Aquatic Plants,Algae - Acute 72hr EC50 Growth mg/l,Algae acute - <>,Quality Barometer - Algae Acute,Algae - Chronic 96hr NOEC mg/l,Algae chronic - <>,Quality Barometer - Algae Chronic,Sediment Dwelling Organisms - Acute 96hr LC50 mg/l,Sediment Dwelling Organisms Acute - <>,Quality Barometer - Sediment Dwellers,Sediment Dwelling Org  - Chronic 28 day NOEC Static Water mg/l,Sediment Dwelling Org Chronic water - <>,Quality Barometer - Sediment Dwellers Chronic Water,Sediment Dwelling Organisms - Chronic 28 day NOEC Sediment mg/kg,Sediment Dwelling Org Chronic Sed - <>,Quality Barometer - Sediment Dwellers Chronic Sediment,Honeybees - Contact acute 48hr LD50 ug per bee,Honeybees contact <>,Quality Barometer - Bees contact,Honeybees - Oral Acute 48hr LD50 ug per bee,Honeybees oral <>,Quality Barometer - Honeybees oral,Honeybees - Unknown mode acute 48hr LD50 ug per bee,Honeybees unknown <>,Quality Barometer - Honeybees unknown,Bumblebees - Oral acute LD50 ug per bee,Bumblebees oral <>,Quality barometer - Bumblebees oral,Bumblebees oral - notes,Bumblebees - Contact acute LD50 ug per bee,Bumblebees contact <>,Quality barometer - Bumblebees contact,Bumblebees contact - notes,Mason bees - Contact acute LD50,Mason bees contact <>,Quality barometer - Mason bees contact,Mason bees - Oral acute LD50,Mason bees oral <>,Quality barometer - Mason bees oral,Other pollinator 1 - LD50 ug/insect,Other pollinator 1 - <>,Other pollinator 1 - mode of exposure,Other pollinator 1 - quality barometer,Other pollinator 2 - LD50 ug/insect,Other pollinator 2 - <>,Other pollinator 2 - mode of exposure,Other pollinator 2 - quality barometer,Earthworms - Acute 14d LC50 mg/kg,Worms acute - <>,Quality Barometer - Worms Acute,Earthworms - Chronic NOEC, Reproduction mg/kg,Worms chronic <>,Quality Barometer - Worms Reproduction,Other soil macro-organisms - acute LC50,Other soil macro-organisms - acute LC50 - <>,Quality barometer - Other soil macro-organisms - acute LC50,Other soil macro-organisms - chronic NOEC,Other soil macro-organisms - chronic NOEC - <>,Quality barometer - Other soil macro-organisms - chronic NOEC,Bioconcentration Factor,Quality Barometer - Bioconcentration factor,Clearance Half-life Days,Other arthropod (1) LR50 g/ha,OA Description,Quality Barometer - LR50 Other Arthropod 1,Arthropod (1) %Effect,OAE Description,Quality Barometer - %Effect Other Arthropod 1,Other arthropod (2) LR50 g/ha,OA2 Description,Quality Barometer - LR50 Other Arthropod 2,Arthropod (2) %Effect,OAE2 Description,Quality Barometer - %Effect Other Arthropod 2,Soil Micro-organisms,Quality Barometer - Soil Micro-Organisms,Aquatic Mesocosm 1 NOEAEC mg/l,Quality Barometer - Aquatic Mesoco 1 / Most Sensitive Species,Aquatic Mesocosm 2 NOEAEC mg/l,Quality Barometer - Aquatic Mesoco2 / Most Sensitive Species,Non-target plants 1,Non-target plants 1 - endpoint,Non-target plants plants 1 <>,Non-target plants 1 - Notes,Quality Barometer - Non-target plants 1,Non-target plants 2,Non-target plants 2 - endpoint,Non-target plants 2 <>,Non-target plants 2 - Notes,Quality Barometer - Non-target plants 2
"1140","ipconazole","KNF 317","888","=","A5 Rat",,,,,"962",">","A5 <i>Colinus virginianus</i>","300",">","mg/kg BW/day","A5 <i>Colinus virginianus</i>","1.5",">","A5 <i>Oncorhynchus mykiss</i>","0.76",">","F3 <i>Oncorhynchus mykiss</i>, LOAEC","1.7","=","A5 <i>Daphnia magna</i>","0.13","=","F4 <i>Daphnia magna</i>, LOAEC",,,,,,,"0.62","=","A5 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,"3.25","=","A5 <i>Chironomus riparius</i>","100",">","A5 <i>Apis mellifera</i>","100",">","A5 <i>Apis mellifera</i>",,,,,,,,,,,,,,,,,,,,,,,,,,"298.8","=","A5 <i>Eisenia foetida</i>, corr","0.39","=","A5 <i>Eisenia foetida</i>, corr",,,,,,,"350","F4","Not available","17.4","7-day","A5 <i>Typhlodromus pyri</>",,,,"35.1","48 hours","A5 <i>Aphidius rhopalosphophi</i>",,,,"Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 2.88mg/kg soil, 28 days]",,,,,,,,,,,,,,
"1142","orysastrobin",,"356",">","R4 Rat",,,,,"2000",">","R4 <i>Colinus virginianus</i>",,,,,"0.89","=","R4 <i>Oncorhynchus mykiss</i>",,,,"1.3","=","R4 <i>Daphnia magna</i>",,,,,,,,,,"7.1",,"R4 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,,,,,,,"142",,"R3",,,,,,,,,,,,,,,,,,,,,,,"1000",,"R4 <i>Eisenia foetida</i>",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1143","cyflumetofen","OK-5101","2000",">","A5 Rat",,,,,"2000",">","A5 <i>Colinus virginianus</i>",,,,,"0.63",">","A5 <i>Oncorhynchus mykiss</i>","0.072",">","A5 <i>Cyprinus carpio</i>","0.063",">","A5 <i>Daphnia magna</i>","0.065",">","A5 <i>Daphnia magna</i>",,,,,,,"0.037",,"R4 <i>Pseudokirchneriella subcapitata</i>",,,,"0.064",">","A5 <i>Chironomus riparius</i>",,,,,,,"100",">","A5","116",">","A5",,,,,,,,,,,,,,,,,,,,,,,,,,"1000",">","A5 <i>Eisenia foetida</i>",,,,,,,,,,"170","A5 Whole fish","2.2","1400",">","A5 <i>Typhlodromus pyri</i>",,,,"1400",">","A5 <i>Aphidius rhopalosiphi</i>",,,,"Nitrogen mineralisation NOEC >= 1.36 mg/kg soil; Carbon mineralisation NOEL >= 1.36 mg/kg soil","A5",,,,,,,,,,,,,,
"1144","spinetoram","XDE 175","5000",">","A5 Rat",,,,,"2250",">","A5 <i>Anas platyrhynchos</i>","5620",">","mg/kg feed","A5 <i>Anas platyrhynchos</i>, 32day","2.69","=","A5 <i>Lepomis macrochirus</i>","0.182","=","A5 <i>Pimephales promelas</i>","0.228","=","A5 <i>Daphnia magna</i>","0.00156","=","A5 <i>Daphnia magna</i>, growth",,,,"14.2","=","A5 <i>Lemna gibba</i>","0.0779","=","A5 <i>Navicula pelliculosa</i>",,,,,,,"0.00075","=","A5 <i>Chironomus riparius</i>",,,,"0.024","=","A5","0.14","=","A5",,,,"4.97","=","R4 <i>Bombus terrestris</i>",,"120",">","R4 <i>Bombus terrestris</i>",,,,,,,,,,,,,,,,"500",">","A5 <i>Eisenia foetida</i>","9.33","=","A5 <i>Eisenia foetida</i>",,,,,,,"114","A5","4.6","0.132","Mortality","A5 <i>Typhlodromus pyri</i>",,,,"0.0885","Mortality","A5 <i>Aphidius rhopalosiphi</i>",,,,"Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 4mg/kg, 28days]",,,,,,,,,,,,,,
"1145","chlorimuron-ethyl","DPX F6025","4102",">","L3 Rat",,"250",,"L3 Dog","5620",">","F4 <i>Anas platyrhynchos</i>",,,,,"8.4",">","F4 <i>Oncorhynchus mykiss</i>",,,,"10",">","F4 <i>Daphnia magna</i>",,,,,,,"0.00045",,"L3 <i>Lemna gibba</i>",,,,,,,,,,,,,,,,"12.5","=","F4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4050",,"L3 <i>Eisenia foetida</i>",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1146","ethametsulfuron-methyl","DPX-A7881","5000",">","A5 Rat",,,,,"2250","=","A5 <i>Colinus virginianus</i>",,,,,"126",">","A5 <i>Oncorhynchus mykiss</i>","5.4","=","A4 <i>Oncorhynchus mykiss</i>, 87 day","108",">","A5 <i>Daphnia magna</i>","4.7","=","A5 <i>Daphnia magna</i>",,,,"0.0004","=","A5 <i>Lemna gibba</i>","0.421","=","A5 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,"4.62","=","A5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153.72","=","A3 <i>Eisenia foetida</i>, for formulated product","36.0","=","A3 <i>Eisenia foetida</i>, for formulated product",,,,,,,"Low risk","A5 Based on LogP < 3",,"11.37","Mortality","A5 <i>Typhlodromus pyri</i>",,,,"18.75","> Mortality","A5 <i>Aphidius rhopalosiphi</i>",,,,,,,,,,,,,,,,,,,
"1147","cyclosulfamuron","BAS 710H","5000",">","L3 Rat","50","1000",,"L3 Rat","1880",">","L3 <i>Colinus virginianus</i>",,,,,"7.7","=","L3 <i>Oncorhynchus mykiss</i>",,,,"9.1","=","L3 <i>Daphnia magna</i>",,,,,,,"0.00091","=","R4 <i>Lemna</i> spp.","0.00027","=","F4 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,,,,"99.0",">","L3",,,,,,,,,,,,,,,,,,,,,,,,,,"892",">","L3",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1148","pyrazosulfuron-ethyl","NC 311","5000",">","P3 Mouse",,,,,"2250",,"Q2 <i>Colinus virginianus</i>",,,,,"180.0",,"Q2 <i>Oncorhynchus mykiss</i>",,,,"700",,"P3 <i>Daphnia magna</i>",,,,,,,,,,"150",,"Q2 <i>Scenedesmus acutus</i>",,,,,,,,,,,,,"100",,"P3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8000",,"P3 <i>Eisenia foetida</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1149","sulfometuron-methyl","DPX T5648","5000",">","G3 Rat",,"50",,"L3 Rat","5000",">","G3 <i>Anas platyrhynchos</i>",,,,,"12.5",">","G3 <i>Oncorhynchus mykiss</i>",,,,"12.5",">","L3 <i>Daphnia magna</i>","6.1","=","P3 <i>Daphnia magna</i>, hatching","44.8",">","F4 <i>Americamysis bahia</i>","0.00045","=","F4 <i>Lemna gibba</i>",,,,,,,,,,,,,,,,"100",">","F4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000",">","E2 <i>Eisenia foetida</i>",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1150","trifloxysulfuron","CGA 292230","5000",">","L3 Rat",,,,,"2000",">","L3 <i>Anas platyrhynchos</i> as sodium salt",,,,,"103",">","L3 <i>Oncorhynchus mykiss</i> as sodium salt",,,,"108",">","L3 <i>Daphnia magna</i> as sodium salt",,,,,,,,,,,,,,,,,,,,,,,,,"25",">","L3, as sodium salt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"748",">","L3 <i>Eisenia foetida</i> as sodium salt",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1151","trifloxysulfuron-sodium","CGA 362622","5000",">","L3 Rat",,"500",,"L3 Rat","2000",,"L3 <i>Anas platyrhynchos</i>",,,,,"103",">","L3 <i>Oncorhynchus mykiss</i>","9.5","=","P3 <i>Oncorhynchus mykiss</i>","108",">","L3 <i>Daphnia magna</i>","0.55",,"P3 <i>Daphnia magna</i>",,,,"0.00055",,"P4 <i>Lemna gibba</i>","0.0065",,"L3 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,,,,"25",">","L3",,,,,,,,,,,,,,,,,,,,,,,,,,"748",">","P4 <i>Eisenia foetida</i>",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,"76.9",,"P4 <i>Typhlodromus pyri</i>","Not harmful",,"L2 <i>Typhlodromus pyri</i>",,,,"Not harmful",,"L3 <i>Aphidius rhopalosiphi</i>","No effect on soil microbes","L3",,,,,,,,,,,,,,
"1152","imazapic","AC 263222","5000",">","R4 Rat",,,,,"2150",">","L3 <i>Anas platyrhynchos</i>",,,,,"100",">","R4 <i>Oncorhynchus mykiss</i>","10","=","P3 <i>Danio rerio</i>","100",">","R4 <i>Daphnia magna</i>",,,,"97.7",">","F4 <i>Americamysis bahia</i>",,,,"0.051",,"L3 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,"100000",">","R4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1153","cloransulam-methyl","XDE 565","5000",">","L3 Rat",,"50",,"F4 Rat","5620",">","F4 <i>Colinus virginianus</i>",,,,,"86.0",">","F4 <i>Oncorhynchus mykiss</i>",,,,"163",,"L3 <i>Daphnia magna</i>",,,,,,,"0.00312","=","P4 <i>Lemna gibba</i>","0.042","=","F4 <i>Selenastrum capricornutum</i>",,,,,,,,,,,,,"25",">","F4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"859",,"L3",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1154","diclosulam","XDE 564","5000",">","L3 Rat",,,,,"2250",">","F4 <i>Colinus virginianus</i>",,,,,"110","=","F4 <i>Oncorhynchus mykiss</i>",,,,"72","=","F4 <i>Daphnia magna</i>","2.05","=","P3 <i>Daphnia magna</i>, hatching",,,,"0.0012","=","F4 <i>Lemna gibba</i>","0.01",">","F4 <i>Selenastrum capricornutum</i>",,,,,,,,,,,,,"25",,"L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"991",,"L3",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1155","pyribenzoxim","LGC 40863 ","5000",">","R4 Rat",,,,,,,,,,,,"100",">","R3 <i>Orizias ¡atipes</i>",,,,"100",">","R4 <i>Daphnia magna</i>",,,,,,,,,,"100",,"R3 Unknown species",,,,,,,,,,,,,,,,,,,"100",">","L2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1156","pyriftalid","CGA 279233","5000",">","L3 Rat",,,,,"1505",">","L3 <i>Colinus virginianus</i>",,,,,"81","=","L3 <i>Oncorhynchus mykiss</i>",,,,"0.00083","=","L3 <i>Daphnia magna</i>",,,,,,,,,,"82.1","=","L3 <i>Scenedemus subspicatus</i>",,,,,,,,,,,,,"100",">","L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1157","flucarbazone-sodium","BAY MKH 6562","5000",">","L3 Rat","1000",,">","L3 Mice","2000",,"L3 <i>Colinus virginianus</i>",,,,,"96.7",,"L3 <i>Oncorhynchus mykiss</i>","2.75",,"F3 <i>Oncorhynchus mykiss</i>","109",,"L3 <i>Daphnia magna</i>",,,,,,,"0.0126",,"L3 <i>Lemna gibba</i>","6.4",,"L3 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,,,,,,,"200",">","F3",,,,,,,,,,,,,,,,,,,,,,,"1000",,"L3",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1158","dimethametryn","C 18898","3000",">","V3 Rat",,,,,,,,,,,,"5.0","=","L3 <i>Oncorhynchus mykiss</i>",,,,"0.92","=","L3 <i>Daphnia magna</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,"100",,"L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1159","amicarbazone","BAY MKH 3586","1015",,"L3 Rat",,,,,"1965","=","F4 <i>Colinus virginianus</i>",,,,,"120",">","F4 <i>Oncorhynchus mykiss</i>","7.3","=","P3 <i>Pimephales promelas</i>, growth","40.8",">","F4 <i>Daphnia magna</i>","0.252","<","P3 <i>Daphnia magna</i>","110","=","F4 <i>Americamysis bahia</i>","0.21","=","F4 <i>Lemna gibba</i>",,,,,,,,,,,,,,,,,,,"24.4",">","F4","Low",,"F3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1160","lactofen","PPG 844","5000",">","L3 Rat",,,,,"2510",">","G3 <i>Colinus virginianus</i>",,,,,"0.10",">","L3 <i>Lepomis macrochirus</i>",,,,"8.4",">","L3 <i>Daphnia magna</i>",,,,,,,,,,,,,,,,,,,,,,,,,"160",">","F4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"380","G3 whole fish","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1161","flumiclorac-pentyl","S 23031","5000",">","L3 Rat",,,,,"2250",">","L3 <i>Colinus virginianus</i>",,,,,"1.1","=","L3 <i>Oncorhynchus mykiss</i>",,,,"38.0","=","L3 <i>Daphnia magna</i>",,,,"0.46","=","F3 <i>Americamysis bahia</i>",,,,,,,,,,,,,,,,,,,"196",">","L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1162","pentoxazone","KPP-314","5000",">","L3 Rat",,,,,"2250",">","L3 <i>Colinus virginianus</i>",,,,,"21.4",,"L3 <i>Cyprinus carpio</i>",,,,"38.8",,"L3 <i>Daphnia magna</i>",,,,,,,,,,"0.00131",,"L3 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,"98.7",">","L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"851",">","L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1163","butafenacil","CGA 276854","5000",">","P4 Rat",,,,,"2250",">","P4 <i>Colinus virginianus</i>",,,,,"3.9","=","P4 <i>Oncorhynchus mykiss</i>","0.011","=","P3 <i>Oncorhynchus mykiss</i>, survival","8.6","=","P4 <i>Daphnia magna</i>","0.009",">","P3 <i>Daphnia magna</i>, growth",,,,,,,"0.0025","=","P4 <i>Scenedemus subspicatus</i>",,,,,,,,,,,,,"20",,"L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1250",,"L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1166","pyraclonil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1167","benzofenap","MY 71","15000",">","E3 Rat",,,,,"2000",">","E3 <i>Coturnix japonica</i>",,,,,"0.762",">","E3 <i>Oncorhynchus mykiss</i>",,,,"0.383",">","E3 <i>Daphnia magna</i>",,,,,,,,,,"0.148",,"E3 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1168","benzobicyclon","SB 500","5000",">","L3 Rat",,,,,"2250",">","L3 <i>Anas platyrhynchos</i>",,,,,"10.0",">","L3 <i>Cyprinus carpio</i>",,,,"1.0",">","L3 <i>Daphnia magna</i>",,,,,,,,,,"1.0",,"L3 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,,,,"200",,"L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1171","thenylchlor","NSK 850","5000",">","L3 Rat","6.84",,,"L3 Rat","2000",,"L3 <i>Colinus virginianus</i>",,,,,,,,,,,"100",,"L3 <i>Daphnia magna</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100",,"L2",,,,,,,,,,,,,,,,,,,,,,,"1000",,"L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1174","fentrazamide","BAY YRC 2388","5000",">","L3 Rat","10.3",,,"L3 Rat","2000",">","L3 <i>Coturnix japonica</i>",,,,,"3.4","=","L3 <i>Oncorhynchus mykiss</i>",,,,"10.0",">","L3 <i>Daphnia magna</i>",,,,,,,,,,"0.006",,"L3 Green algae",,,,,,,,,,,,,"150",">","L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000",">","L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1175","anilofos","HOE 30374","472","=","F4 Rat",,,,,"3360",">","L3 <i>Coturnix japonica</i>",,,,,"2.8",">","L3 <i>Oncorhynchus mykiss</i>",,,,"56.0",">","L3 <i>Daphnia magna</i>",,,,,,,,,,,,,,,,,,,,,,,,,"5.9","=","E3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1176","piperophos","C 19 490","324","=","V3 Rat","0.8","10.0",,"L3 Rat","11629",">","L3 <i>Coturnix japonica</i>",,,,,"6.0",">","L3 <i>Oncorhynchus mykiss</i>",,,,"0.0033","=","L3 <i>Daphnia magna</i>",,,,,,,,,,"0.029",,"L3 <i>Scenedemus subspicatus</i>",,,,,,,,,,,,,"22.0",,"L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"180",,"L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1177","esprocarb","C 14526","2000",">","V3 Rat",,,,,"2000",">","L3 <i>Coturnix japonica</i>",,,,,"1.52",">","L3 <i>Cyprinus carpio</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1178","flupropanate-sodium","Orga 3045","9600",,"L3 Mouse","5.0",,,"L3 Rat","6750",">","L3 <i>Coturnix japonica</i>",,,,,"10000",">","L3 <i>Oncorhynchus mykiss</i>",,,,,,,,,,,,,"300",">","F4 <i>Lemna gibba</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1179","diflufenzopyr","HSDB 7010","5000",">","F3 Rat","26.0",,,"L3 Dog","2250",">","L3 <i>Colinus virginianus</i>","16970",">","mg/Kg BW","F4 <i>Colinus virginianus</i>","106","=","L3 <i>Oncorhynchus mykiss</i>",,,,"15.0","=","F4 <i>Daphnia magna</i>",,,,,,,"0.35",">","F4 <i>Lemna gibba</i>","0.1",">","F4 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,"75.0",">","F3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000",">","F4 <i>Eisenia foetida</i>",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1180","indanofan","MK 243","460","=","L3 Rat",,,,,"2000",">","L3 <i>Colinus virginianus</i>",,,,,"5.0","=","L3 <i>Cyprinus carpio</i>",,,,"7.90","=","L3 <i>Daphnia magna</i>",,,,,,,,,,"0.00152",,"L3 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,"100",,"L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1181","cyphenothrin","S 2703","318","=","E3 Rat",,,,,"5620",">","L3 <i>Colinus virginianus</i>",,,,,"0.00034","=","B4 <i>Oncorhynchus mykiss</i>","0.000056",,"B4 <i>Oncorhynchus mykiss</i>","0.00043",,"B4 <i>Daphnia magna</i>","0.00009",,"B4 <i>Daphnia magna</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.0","=","CA2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Low risk","CA3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1184","isoprocarb","OMS 32","403","=","F4 Rat",,"300",">","L3 Rat",,,,,,,,"22.0",">","L3 <i>Cyprinus carpio</i>","0.018","=","P2 <i>Carassius auratus</i>, 15 day ","0.024","=","L3 <i>Daphnia magna</i>",,,,,,,,,,"21.0",">","L3 <i>Pseudokirchneriella subcapitata</i>","0.2","=","P3 <i>Pseudokirchneriella subcapitata</i>, growth",,,,,,,,,,"2.0",">","Q2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.82",">","R4 <i>Eisenia foetida</i>",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1185","XMC","H 69","542","=","F3 Rat","230",,,"L3 Rat","188",,"L3 <i>Colinus virginianus</i>",,,,,"40.0","=","L3 <i>Cyprinus carpio</i>",,,,"0.055","=","L3 <i>Daphnia pulex</i>",,,,,,,,,,"12.3",,"L2 Unknown species",,,,,,,,,,,,,,,,"0.075",">","L3",,,,,,,,,,,,,,,,,,,,,,,,,,"45.4",,"L3",,,,,,,,,,"Low risk","Q3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1186","EPN","OMS 219","14","=","F3 Rat",,,,,"289",">","F3 <i>Colinus virginianus</i>",,,,,"0.110",">","F3 <i>Oncorhynchus mykiss</i>","0.020","=","P3 <i>Pimephales promelas</i>, survival","0.00006","=","F3 <i>Daphnia magna</i>","0.000037","=","P3 <i>Daphnia magna</i>","0.003","=","F3 <i>Americamysis bahia</i>",,,,,,,,,,,,,,,,,,,,,,,,,"0.237",,"Q3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2346","R3 ","Not available",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1187","cycloprothrin","OMS 3049","5000",">","V3 Rat",,"20.0",,"L3 Rat","5000",">","L3 <i>Coturnix japonica</i>",,,,,"1.6",">","L3 <i>Oncorhynchus mykiss</i>",,,,"10.0",">","L2 <i>Daphnia magna</i>, 3 hour",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1188","benquinox","BAY 15080","100","=","V3 Rat",,,,,,,,,,,,"0.048","=","L3 <i>Oncorhynchus mykiss</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
